Axis1_SolarPV_Lat_CF,Site
23.276531,100221
23.780369,100230
22.55525,101624
21.80215,099289
23.129454,100227
23.141531,100228
22.26174,101167
22.609081,101637
21.401453,099294
22.612978,101625
23.660439,099767
21.491173,098837
23.886715,099760
23.599134,099771
22.231438,101169
21.20188,098834
21.79544,098838
23.986868,099758
21.776596,098839
23.89743,099307
24.036713,099303
23.641808,100232
23.42166,099776
22.142292,100718
23.698418,099765
23.922312,099766
23.41502,100234
21.827168,098386
23.123981,100235
22.719187,101179
22.57603,101191
21.211151,098383
24.01626,099304
23.531317,099317
22.721773,100728
23.396975,099781
22.43974,101190
21.789982,098382
21.42575,100721
23.195679,099788
24.264578,100253
22.534445,100734
21.466019,098385
21.794958,098387
22.54576,100723
22.60559,100739
24.581842,098851
24.189533,098853
21.618937,098390
23.119652,099783
23.249567,099316
22.865627,100263
23.555597,099315
23.893356,098863
23.852398,099323
21.589079,097934
23.777872,099324
21.08377,097932
22.033342,098394
24.252832,098858
22.907719,099786
23.833263,100264
21.391085,097933
21.866323,097937
23.60623,099801
22.080597,100271
21.907719,097936
21.730347,098391
24.327427,098401
21.996384,098392
23.930855,099800
22.020744,100268
21.775105,097930
23.464422,099330
24.239008,098407
23.2703,099331
23.070152,099812
22.321724,100285
24.162632,099328
21.74142,097938
23.960548,099332
22.940605,099814
21.960579,097935
23.398294,098870
22.673485,099824
21.120173,097481
24.284525,097949
23.91954,098413
23.684261,098416
22.428858,097942
22.912928,099815
22.360558,100284
24.21176,098875
22.974007,099811
22.314949,099833
24.240644,097948
22.804598,100292
22.244394,097483
22.170782,097484
23.541769,099350
24.2091,098881
23.010757,098885
23.141384,099362
23.633904,098415
22.987211,099358
21.577877,097031
21.334457,097028
22.454067,097032
22.01156,097485
23.968775,098421
21.819553,097486
21.839054,097487
24.235964,097962
22.044464,097034
22.729425,099376
22.35456,097033
24.44029,098428
23.050568,098434
23.828,099858
21.96627,097037
23.379545,098433
24.168655,098902
21.76184,097035
23.994228,097961
24.328838,098427
24.335615,098901
24.851667,097506
21.434057,096577
23.130318,099375
23.755848,097978
22.234797,096580
23.94594,097965
24.3665,097971
24.117136,097967
24.11055,097976
22.536777,099384
24.913507,098447
21.161146,096578
22.776653,098917
23.542482,099400
24.20477,098450
22.70757,098918
24.112854,098456
22.48792,098933
22.660875,098461
22.662928,098929
21.16691,096579
21.991383,096583
22.949154,098462
23.203648,098460
22.684662,098467
23.276062,097984
24.51256,097519
22.553755,096129
22.308828,096582
22.641294,098466
23.09535,097983
22.378323,098928
21.924196,096585
24.616465,097518
22.560036,096130
22.083357,096134
23.330507,097531
23.375383,097526
23.516794,098948
22.052896,096132
21.960735,096133
24.058289,098003
22.281479,096131
23.176033,098459
22.455793,098476
22.547058,098477
21.62485,096128
24.677141,096593
24.494684,096595
23.685797,097999
21.750689,095674
24.278656,097996
24.160091,098960
22.227524,095678
24.913769,096604
24.076094,097544
23.481918,098497
21.727568,095675
24.4858,097543
23.244286,098012
24.528564,097546
21.980936,095677
22.210423,095680
24.445347,097068
23.21473,097075
24.183455,097549
22.212652,095681
22.107903,095682
23.882772,097553
23.332806,098032
22.711582,098033
24.963291,095691
23.123003,097081
22.423851,095684
24.271128,097092
24.197086,097093
23.76662,097098
23.209671,096624
24.69635,097550
22.44306,095229
23.954319,097095
24.52461,096616
22.272278,095683
21.961645,095225
23.414595,098044
22.302565,095233
22.957167,097562
23.727934,097579
23.594067,096623
24.078646,097102
23.153933,097563
23.795399,097103
23.082613,097583
23.807842,097595
22.290224,095230
23.290182,097107
23.23723,096625
22.840261,097112
22.218006,095231
24.442783,096642
22.233807,095232
23.87644,096644
25.039722,095700
23.68527,097106
24.493408,096641
22.95691,097110
23.922812,097580
22.660294,094778
24.60769,096640
24.900595,095699
24.339561,096168
23.345531,096173
22.617249,094780
24.544104,096167
23.821932,097596
24.48075,096645
23.338411,096172
23.140408,097130
24.447523,096643
22.705503,097111
23.323776,096656
23.09418,096179
23.54282,097133
24.630974,095716
23.172958,096657
23.18414,097139
21.866222,094321
23.519857,096178
23.420439,096655
23.375368,095723
23.224134,095722
23.733524,095725
22.695076,094327
23.336554,095721
23.215305,094784
23.453253,095724
24.684082,094792
24.033358,096203
24.216394,096194
24.467375,094788
24.473812,096190
25.113909,096196
24.386276,094790
22.910303,096208
22.850391,094326
23.037703,096674
23.179445,096206
22.808922,094328
23.108479,094332
24.818762,094339
23.351692,096676
22.729342,093876
23.269434,095273
25.252968,094342
23.233421,096223
23.39339,095270
24.331219,095743
23.278746,094334
22.885868,093875
21.25953,093869
23.071304,093880
24.828943,094337
23.28813,095272
23.593338,095278
23.203547,093881
23.196873,095271
22.83086,096209
22.82171,093877
24.95825,094343
25.442686,094344
22.961422,093874
22.75948,095757
23.968922,095275
24.862772,095745
23.287868,093878
23.316256,094820
24.842676,093888
23.695969,094819
24.878424,093885
24.810822,095294
24.365585,095290
23.155537,093426
22.99856,093423
23.758234,095277
22.715782,093424
23.228434,094821
23.472544,095772
23.352121,096224
22.769686,093425
23.151411,093427
25.276913,093893
24.535381,095289
24.54755,094816
23.306295,093882
22.698254,095306
25.129183,093884
24.03334,094826
25.40812,095295
23.009163,095305
25.162159,093892
21.653383,092967
25.124937,093891
25.335384,095769
23.673813,094369
23.360447,094370
24.0708,094367
23.621752,092974
23.21402,093430
22.895473,092972
23.375502,093431
23.128998,092971
24.966476,093441
21.10105,092968
23.43704,092975
23.3858,094371
24.682402,093434
24.861652,093439
24.698175,094846
22.947395,094855
23.991604,094366
24.869383,093435
22.798544,094856
24.99806,092981
24.932915,092983
24.977129,093442
23.6534,093920
23.966002,094847
22.793858,092520
22.79253,092521
23.0332,092976
24.186016,093914
24.163372,094376
23.667007,094868
25.222088,094842
23.004053,094854
24.345476,093454
24.937105,094391
24.08942,092523
24.575094,093913
23.698072,093919
24.24852,093925
23.19808,092526
24.665361,094393
23.897947,093918
25.319849,093934
23.718254,094397
24.401209,093456
23.742647,094398
22.963207,094403
25.04335,092990
23.071924,094401
24.492815,093927
25.028086,093939
23.45877,092525
23.837343,093469
25.32253,092530
25.15063,092532
24.780905,093458
24.136992,093004
24.60978,093942
24.210588,093476
21.075027,092066
25.096405,092534
24.932302,092535
25.026836,092541
24.53973,092076
25.19142,093483
24.735487,093005
24.974873,093940
22.971785,093951
25.365374,093482
23.067392,093950
24.989697,093006
21.150192,091615
25.170424,092540
25.03075,092542
25.194626,092082
24.760893,092546
24.51795,092551
25.363995,093487
24.9101,092077
24.654764,092549
24.472965,092550
24.883144,092088
24.25451,093021
25.018446,092086
23.093061,093499
25.42317,093481
24.53679,093025
25.00227,093490
24.26301,093022
24.865574,093027
23.505077,093497
24.952377,092089
25.6413,093486
25.09533,092085
25.366169,093488
25.148722,092084
24.983768,093030
23.620071,093496
24.733364,093029
24.252394,092565
22.326422,091165
24.918795,091630
24.527853,092099
24.243359,092566
22.918118,093503
25.343737,091625
25.106762,091631
24.973465,093033
24.274746,093044
24.96221,093032
24.992435,091636
25.136574,091637
24.937443,092573
24.14965,092570
25.230179,092574
23.431414,093046
23.558758,093507
25.19968,091628
25.372614,091639
23.719368,093045
22.934008,093504
25.19551,091638
24.613575,092100
23.099699,093052
23.354527,093056
25.01347,093034
25.176853,091174
24.64892,092114
25.096827,093038
25.208567,091178
24.033503,092571
25.185251,092584
24.81899,091172
24.600811,091176
25.049221,091640
24.798521,091648
24.99649,092582
25.560326,091641
24.128637,092572
24.950441,092583
25.060196,091180
25.203482,091185
23.752605,092118
23.87042,092120
23.983133,092121
25.020935,091186
25.013098,091188
23.799011,092594
24.98073,091181
25.262236,091651
24.756477,091652
25.314463,091184
23.281775,092601
25.170137,090720
23.827133,092117
25.196281,091187
25.283707,092585
25.08554,091179
25.540419,091192
24.887232,092126
25.060577,090722
24.92309,090725
25.003523,092134
24.658535,091655
23.467724,092604
24.912115,091197
23.232807,092600
25.212496,090734
24.804615,092139
25.066109,090723
25.405556,090726
23.676498,091668
23.834654,092142
25.405073,090728
23.948748,092141
25.067223,090269
23.450583,092143
24.8913,090737
24.76967,091202
25.004896,092133
23.897814,091669
25.05056,090270
24.024057,091671
25.333933,090731
25.023895,090738
24.186264,091673
25.287136,090273
24.143524,092140
23.36962,092147
23.667484,092146
23.79137,092603
25.576536,090740
25.230745,090275
25.271753,090277
25.173216,090735
23.260157,092148
24.828976,092138
25.457918,090741
24.794254,091687
23.702166,091690
24.921808,089818
25.401064,090279
25.493868,090282
24.113956,091222
24.179012,091674
24.207924,091220
25.248682,090746
24.727144,091211
23.970432,091223
25.199001,089824
25.427696,090281
25.606174,090289
23.845406,091224
25.69976,090288
25.251755,090284
23.918228,091689
24.225235,091227
23.651358,091692
25.141232,089825
24.878965,091685
23.431664,091700
23.604979,091701
25.39098,089829
25.206392,089823
25.15731,089827
25.072681,089367
24.051216,091221
23.647053,091238
25.412413,089368
25.626333,089372
24.446505,091228
25.267345,089834
24.741003,091233
23.729452,091239
23.59778,091248
25.58507,089373
24.23101,091236
24.160194,090769
24.978931,089835
23.622635,090773
23.669294,090785
24.107862,090771
23.819622,090772
25.773083,089380
25.399351,088916
25.044981,090300
24.686457,090783
25.262266,089846
24.593403,090782
25.418161,089370
23.715496,090775
24.179129,090316
25.361612,089383
24.198444,090318
23.68277,090321
25.608892,089382
25.730774,089836
25.720219,088921
24.29457,090778
24.038258,090784
25.776758,089381
25.877115,088920
23.824736,090328
25.949377,089844
25.546808,089849
25.843056,088919
23.598282,090787
25.172802,089394
23.44381,090322
24.019533,090327
25.691248,089376
23.808018,090335
24.0951,090320
24.032738,090330
23.86899,090325
23.714857,090336
25.5702,088925
25.100494,088469
25.413368,088922
25.079473,088470
25.181812,088471
23.520393,089872
25.89873,089397
25.575813,088927
25.529558,088933
23.810024,090344
23.55672,090343
25.038887,088943
23.818798,089871
23.65481,089877
23.71055,089878
25.501188,088931
25.602156,088473
23.440302,089874
23.662708,089875
26.076984,088946
23.819977,089887
23.704006,089876
23.835234,089870
25.63684,088477
25.68601,088476
23.662733,089886
25.511665,088478
23.690987,089421
25.720211,088484
23.57201,089422
24.07462,089879
25.591541,088482
23.491499,089425
23.460144,089426
24.321037,089415
25.887297,088486
23.672943,089888
23.571262,089427
24.54987,089411
23.516022,089423
26.123997,088487
23.953436,089893
25.141989,088030
24.316261,088960
25.741285,088026
25.344126,088014
25.931377,088485
23.896305,089437
23.643553,089441
23.572653,089424
23.63382,089444
23.722198,088973
25.96624,088034
25.53855,088031
23.81563,088977
23.706034,089429
23.690676,089443
25.698362,088032
25.69136,088501
26.156778,088041
24.816645,089449
26.289186,088037
25.773193,088496
23.815662,088978
23.55632,088972
23.383873,088975
23.82103,088979
23.52546,088989
23.88251,088986
24.750837,089448
24.098978,088522
25.646135,087580
24.526585,088508
25.310389,088046
23.91069,088985
23.901413,088533
23.893797,088523
25.4621,087591
23.97024,088526
24.712273,088055
23.987038,088534
25.795149,087575
24.139133,088061
23.610191,088538
24.365648,088540
24.342525,088531
23.91368,088536
24.432167,088071
24.578056,088060
24.893635,087603
24.375324,088539
24.49379,088074
23.957602,088076
25.009996,087138
23.905645,088075
24.43723,088088
26.37968,087136
25.224712,087139
26.13946,087137
24.467049,088079
24.43622,087620
24.695923,087622
24.40693,088089
24.59838,087619
24.22305,087623
24.409693,087629
24.676687,087614
25.907007,086688
24.282629,087617
24.61128,087618
24.49414,087615
24.593187,088090
24.676401,087166
25.713068,086695
24.33335,087639
24.991144,087157
24.224306,087631
24.399298,087169
24.704401,087167
25.200432,086706
25.817888,086697
24.125654,087180
24.398365,087174
25.245289,087159
25.223969,086708
24.461325,087170
24.207209,087177
24.871992,086703
23.753757,087183
25.307932,086710
24.35247,087171
24.121979,087172
23.753101,087182
24.844767,086715
24.318523,087187
25.31254,086722
25.725512,086247
25.10606,086253
24.487793,086728
24.970778,086257
24.291592,086725
24.192123,086730
23.655666,086731
25.299118,086251
25.298422,086255
25.285156,086252
25.206284,086256
25.401493,086709
25.444504,086248
25.23525,086259
24.498156,086717
24.274326,086726
24.34274,086729
23.585342,086732
24.80792,086718
24.970242,086262
24.39379,086724
25.028315,086267
25.401205,086254
25.694838,085799
25.396605,085803
25.014713,086260
24.123188,086274
24.439518,086275
25.30846,085802
24.736925,086266
25.061674,086269
25.601175,085801
23.582079,086280
25.429327,085809
24.914465,086270
24.514133,086283
25.158283,085804
23.889133,086281
25.403488,085808
25.090147,085805
24.35923,086272
24.058935,086273
24.762293,085814
24.865042,085816
24.954807,085818
24.583609,086277
24.649607,085819
25.311993,085352
24.496284,085813
24.870243,085817
24.567368,085825
25.213398,085807
24.780458,085815
25.420456,085351
25.176647,085357
25.096132,085356
23.50649,085829
25.640038,085350
24.108385,085830
24.607395,085820
24.879774,085360
24.787914,085365
24.479322,085832
25.308979,085359
24.70915,085364
24.735647,085366
24.716911,085833
25.130852,085354
25.357826,085358
24.25378,085834
24.269938,085374
24.104666,085827
25.135986,084903
23.90989,085376
25.158695,084908
23.666225,085377
25.05378,085847
23.779085,085378
25.174835,084907
24.36818,085383
23.84238,085375
24.384151,084913
24.543474,085381
24.936241,084910
24.884825,084909
24.849024,085382
23.604025,084925
24.830032,085380
24.46485,084929
23.911058,084922
24.976198,084458
23.91767,084926
24.580915,084930
24.794298,084931
25.109734,084459
24.322683,084923
24.325521,084472
24.54732,084478
24.567337,084932
24.671875,084480
23.779533,084475
24.065758,084476
24.746029,084479
24.086163,084017
24.58921,084015
23.552494,084023
23.99683,084025
24.591227,084018
23.904404,084021
24.578596,084026
24.488747,084030
24.611238,083570
24.720743,084041
23.427439,083572
24.388332,083584
24.376453,083583
24.48957,083579
24.267738,083132
24.40301,083138
24.700888,083125
23.937511,082678
24.770184,082694
24.683893,082695
18.679012,118699
18.778114,117347
20.155388,116433
19.23851,116432
18.962553,116431
19.61077,116883
19.475006,116882
22.034275,116909
20.66546,116917
21.230295,116463
20.410488,115537
19.07821,115541
19.105165,115992
18.917843,116444
22.27603,116007
20.73971,116466
19.93569,115085
18.689814,115076
18.719471,115528
19.500639,115526
19.36922,115977
18.70804,115979
18.804506,115980
18.797531,116430
19.402468,116428
18.893755,116429
18.902517,116880
19.929842,115086
18.974407,114626
21.636147,116011
21.082169,116013
21.847225,115556
19.0777,114175
21.441462,115561
21.665466,115109
21.619623,115557
21.677343,116008
21.520763,116459
19.844852,114184
20.17103,114634
19.784641,114635
19.97261,115087
18.61424,114641
18.505869,114642
20.63769,115122
20.8567,115573
18.748518,114189
21.097797,115114
20.86587,115125
20.378521,116027
20.66477,114667
22.21219,115104
20.787664,114676
20.756912,114214
20.755163,114666
18.947542,113287
18.705301,113738
21.543577,113759
21.582163,114210
21.581867,114209
21.53385,114661
19.49036,112822
19.47363,113273
19.263493,113274
19.872557,113272
19.658833,113723
19.372025,113724
19.158852,113725
19.570341,114174
20.907364,114683
20.562004,115133
21.120115,115134
20.983496,115132
